transaction_id,transaction_date,transaction_hour,store_id,pos_id,customer_id,product_id,quantity,unit_price,gross_amount,promo_id,discount_amount,payment_method
TXN02050,2025-12-31,12:38:14,S02,POS_1,C000,P004,3,11000,60000,NULL,0,momo
TXN02051,2025-04-18,13:29:05,S05,POS_1,C000,P003,2,18000,80000,NULL,0,card
TXN02051,2025-04-18,12:27:00,S05,POS_1,C000,P009,2,16000,40000,NULL,0,card
TXN02051,2025-04-18,11:02:49,S05,POS_1,C000,P004,3,11000,30000,NULL,0,card
TXN02052,2025-11-17,11:39:40,S03,POS_2,C003,P005,2,11000,80000,NULL,0,cash
TXN02052,2025-11-17,13:47:21,S03,POS_2,C003,P003,3,18000,60000,NULL,0,cash
TXN02053,2025-03-17,11:52:14,S04,POS_1,C000,P004,1,11000,10000,PRM003,10000,zalopay
TXN02053,2025-03-17,11:57:14,S04,POS_1,C000,P002,3,40000,90000,PRM003,10000,zalopay
TXN02054,2025-04-24,11:22:58,S03,POS_1,C000,P003,1,18000,10000,NULL,0,card
TXN02055,2025-04-21,11:52:54,S02,POS_2,C000,P002,2,40000,60000,PRM005,15000,card
TXN02055,2025-04-21,12:51:20,S02,POS_2,C000,P009,3,16000,150000,PRM005,15000,card
TXN02056,2025-09-21,11:29:19,S01,POS_2,C000,P003,2,18000,80000,NULL,0,cash
TXN02057,2025-01-24,12:56:29,S05,POS_1,C002,P002,3,40000,120000,NULL,0,zalopay
TXN02058,2025-07-01,11:39:20,S05,POS_1,C000,P002,1,40000,10000,NULL,0,momo
TXN02058,2025-07-01,12:36:20,S05,POS_1,C000,P003,3,18000,90000,NULL,0,momo
TXN02059,2025-01-20,13:02:48,S03,POS_1,C003,P004,3,11000,150000,NULL,0,momo
TXN02059,2025-01-20,12:33:44,S03,POS_1,C003,P009,1,16000,30000,NULL,0,momo
TXN02060,2025-11-23,13:38:51,S02,POS_1,C002,P002,1,40000,10000,PRM009,500,cash
TXN02061,2025-01-19,12:28:53,S03,POS_2,C003,P003,3,18000,60000,NULL,0,zalopay
TXN02062,2025-06-18,13:36:24,S01,POS_2,C000,P003,3,18000,120000,NULL,0,card
TXN02063,2025-03-13,11:46:49,S01,POS_1,C000,P005,3,11000,90000,NULL,0,card
TXN02064,2025-07-09,12:13:38,S04,POS_1,C001,P002,1,40000,10000,NULL,0,zalopay
TXN02065,2025-10-31,13:02:24,S01,POS_2,C000,P005,1,11000,30000,NULL,0,card
TXN02066,2025-07-04,13:03:02,S05,POS_1,C001,P004,3,11000,150000,NULL,0,cash
TXN02067,2025-01-03,13:57:08,S04,POS_1,C002,P005,1,11000,50000,NULL,0,zalopay
TXN02068,2025-12-21,11:54:59,S04,POS_1,C000,P004,1,11000,30000,NULL,0,zalopay
TXN02069,2025-11-05,12:41:21,S01,POS_1,C000,P004,3,11000,60000,NULL,0,card
TXN02070,2025-12-15,12:05:39,S03,POS_1,C000,P002,1,40000,20000,NULL,0,zalopay
TXN02071,2025-11-04,11:16:57,S03,POS_2,C000,P003,2,18000,60000,NULL,0,cash
TXN02072,2025-02-16,12:01:06,S04,POS_1,C001,P003,2,18000,80000,NULL,0,zalopay
TXN02072,2025-02-16,12:06:02,S04,POS_1,C001,P009,1,16000,30000,NULL,0,zalopay
TXN02073,2025-02-23,12:27:23,S04,POS_1,C000,P004,3,11000,120000,NULL,0,momo
TXN02074,2025-05-12,12:38:06,S05,POS_2,C000,P002,1,40000,40000,NULL,0,cash
TXN02074,2025-05-12,11:43:51,S05,POS_2,C000,P005,3,11000,30000,NULL,0,cash
TXN02075,2025-03-03,12:34:07,S05,POS_1,C001,P002,1,40000,30000,NULL,0,momo
TXN02075,2025-03-03,13:38:18,S05,POS_1,C001,P009,2,16000,40000,NULL,0,momo
TXN02075,2025-03-03,13:25:13,S05,POS_1,C001,P009,1,16000,50000,NULL,0,momo
TXN02075,2025-03-03,12:29:33,S05,POS_1,C001,P009,1,16000,40000,NULL,0,momo
TXN02076,2025-01-13,13:20:20,S02,POS_2,C000,P005,1,11000,10000,NULL,0,card
TXN02077,2025-11-10,13:52:07,S04,POS_1,C000,P003,1,18000,50000,NULL,0,zalopay
TXN02078,2025-07-20,11:44:56,S03,POS_2,C000,P002,2,40000,40000,NULL,0,card
TXN02079,2025-03-23,12:32:27,S04,POS_2,C000,P003,3,18000,90000,NULL,0,cash
TXN02079,2025-03-23,13:54:14,S04,POS_2,C000,P005,1,11000,20000,NULL,0,cash
TXN02080,2025-07-22,12:34:43,S02,POS_2,C001,P004,2,11000,60000,PRM009,3000,cash
TXN02080,2025-07-22,11:29:47,S02,POS_2,C001,P004,3,11000,30000,PRM009,1500,cash
TXN02081,2025-06-04,13:32:55,S04,POS_2,C000,P004,3,11000,150000,NULL,0,momo
TXN02082,2025-07-10,12:45:45,S05,POS_2,C000,P004,3,11000,60000,NULL,0,card
TXN02083,2025-11-14,11:32:24,S05,POS_2,C001,P009,2,16000,40000,NULL,0,cash
TXN02084,2025-05-17,12:09:00,S04,POS_1,C000,P004,3,11000,30000,NULL,0,momo
TXN02084,2025-05-17,11:29:00,S04,POS_1,C000,P003,1,18000,40000,NULL,0,momo
TXN02084,2025-05-17,11:22:08,S04,POS_1,C000,P002,2,40000,100000,NULL,0,momo
TXN02085,2025-01-03,12:33:51,S03,POS_1,C000,P004,2,11000,20000,NULL,0,card
TXN02085,2025-01-03,11:18:03,S03,POS_1,C000,P002,3,40000,150000,NULL,0,card
TXN02085,2025-01-03,11:08:39,S03,POS_1,C000,P005,1,11000,10000,NULL,0,card
TXN02086,2025-01-26,11:03:47,S05,POS_1,C000,P003,2,18000,100000,NULL,0,card
TXN02087,2025-09-24,12:51:12,S02,POS_1,C000,P003,3,18000,90000,PRM009,4500,card
TXN02088,2025-11-01,11:13:09,S01,POS_2,C000,P005,3,11000,90000,NULL,0,card
TXN02089,2025-01-23,11:14:40,S04,POS_1,C000,P005,2,11000,100000,NULL,0,zalopay
TXN02090,2025-05-04,13:58:11,S05,POS_2,C000,P002,2,40000,20000,NULL,0,momo
TXN02091,2025-12-05,12:10:38,S02,POS_1,C000,P005,1,11000,30000,NULL,0,cash
TXN02092,2025-06-14,11:07:03,S05,POS_1,C000,P003,1,18000,10000,NULL,0,card
TXN02092,2025-06-14,12:00:50,S05,POS_1,C000,P009,2,16000,40000,NULL,0,card
TXN02092,2025-06-14,12:59:07,S05,POS_1,C000,P004,2,11000,100000,NULL,0,card
TXN02093,2025-03-19,12:08:20,S01,POS_2,C000,P009,1,16000,10000,PRM003,10000,zalopay
TXN02094,2025-11-06,12:16:30,S03,POS_1,C002,P002,1,40000,50000,NULL,0,zalopay
TXN02095,2025-08-26,13:04:56,S04,POS_2,C000,P009,1,16000,40000,NULL,0,cash
TXN02096,2025-09-23,13:43:04,S03,POS_1,C000,P003,1,18000,30000,NULL,0,cash
TXN02097,2025-04-06,12:30:36,S03,POS_1,C000,P002,1,40000,50000,PRM003,10000,cash
TXN02098,2025-11-01,13:25:13,S03,POS_2,C000,P002,3,40000,120000,NULL,0,momo
TXN02099,2025-02-24,11:25:29,S02,POS_1,C003,P005,3,11000,30000,NULL,0,zalopay
TXN02099,2025-02-24,12:00:38,S02,POS_1,C003,P009,3,16000,150000,NULL,0,zalopay
TXN02100,2025-05-26,13:58:15,S05,POS_1,C000,P002,2,40000,100000,NULL,0,momo
TXN02101,2025-04-15,12:51:05,S04,POS_1,C000,P009,3,16000,120000,PRM003,10000,card
TXN02102,2025-09-08,11:55:54,S05,POS_1,C001,P003,3,18000,30000,NULL,0,momo
TXN02103,2025-03-03,12:36:21,S01,POS_2,C000,P005,3,11000,120000,NULL,0,card
TXN02104,2025-10-26,12:05:39,S05,POS_1,C000,P004,1,11000,40000,NULL,0,card
TXN02104,2025-10-26,11:00:27,S05,POS_1,C000,P005,2,11000,60000,NULL,0,card
TXN02105,2025-04-16,12:57:28,S05,POS_2,C000,P005,3,11000,60000,PRM005,15000,cash
TXN02106,2025-09-21,13:15:34,S01,POS_2,C000,P004,3,11000,150000,NULL,0,cash
TXN02107,2025-04-20,13:18:26,S01,POS_2,C003,P005,1,11000,10000,PRM005,15000,card
TXN02108,2025-01-23,13:41:47,S02,POS_2,C000,P004,3,11000,120000,NULL,0,zalopay
TXN02108,2025-01-23,11:08:51,S02,POS_2,C000,P009,3,16000,30000,NULL,0,zalopay
TXN02108,2025-01-23,12:43:23,S02,POS_2,C000,P005,3,11000,60000,NULL,0,zalopay
TXN02109,2025-03-26,12:44:33,S01,POS_2,C000,P003,2,18000,100000,PRM003,10000,cash
TXN02110,2025-10-10,11:11:07,S01,POS_1,C000,P004,3,11000,120000,NULL,0,cash
TXN02110,2025-10-10,13:42:32,S01,POS_1,C000,P002,3,40000,150000,NULL,0,cash
TXN02111,2025-01-07,13:39:19,S05,POS_1,C000,P009,3,16000,150000,NULL,0,zalopay
TXN02111,2025-01-07,13:34:35,S05,POS_1,C000,P005,3,11000,120000,NULL,0,zalopay
TXN02112,2025-01-04,11:38:17,S03,POS_2,C000,P004,2,11000,100000,NULL,0,cash
TXN02113,2025-11-15,13:11:50,S01,POS_1,C000,P004,1,11000,20000,NULL,0,zalopay
TXN02114,2025-11-07,11:22:59,S02,POS_2,C000,P009,2,16000,20000,NULL,0,momo
TXN02115,2025-09-20,12:06:55,S02,POS_1,C000,P004,2,11000,40000,PRM009,2000,cash
TXN02115,2025-09-20,11:48:24,S02,POS_1,C000,P003,3,18000,60000,PRM009,3000,cash
TXN02116,2025-07-27,12:36:49,S03,POS_2,C000,P003,1,18000,40000,NULL,0,zalopay
TXN02116,2025-07-27,11:24:56,S03,POS_2,C000,P002,3,40000,150000,NULL,0,zalopay
TXN02117,2025-01-21,13:23:27,S04,POS_1,C000,P004,3,11000,30000,NULL,0,zalopay
TXN02117,2025-01-21,12:27:32,S04,POS_1,C000,P005,1,11000,10000,NULL,0,zalopay
TXN02118,2025-12-18,11:55:17,S04,POS_1,C003,P004,2,11000,80000,NULL,0,zalopay
TXN02119,2025-02-22,11:59:45,S05,POS_2,C003,P003,1,18000,50000,PRM007,15000,zalopay
TXN02120,2025-12-19,11:13:24,S02,POS_1,C000,P002,1,40000,50000,NULL,0,zalopay
TXN02121,2025-03-20,13:40:54,S01,POS_2,C000,P002,2,40000,80000,NULL,0,card
TXN02122,2025-10-04,13:53:42,S01,POS_1,C003,P004,3,11000,120000,NULL,0,zalopay
TXN02123,2025-02-13,13:07:05,S03,POS_1,C000,P003,2,18000,20000,PRM002,2000,momo
TXN02124,2025-03-03,12:19:41,S05,POS_1,C003,P009,2,16000,100000,NULL,0,momo
TXN02125,2025-08-26,11:58:12,S01,POS_2,C000,P009,2,16000,40000,NULL,0,momo
TXN02126,2025-03-18,11:29:22,S05,POS_2,C000,P003,3,18000,30000,PRM003,10000,zalopay
TXN02127,2025-08-03,11:29:59,S04,POS_2,C000,P004,1,11000,30000,NULL,0,card
TXN02127,2025-08-03,12:05:12,S04,POS_2,C000,P002,3,40000,30000,NULL,0,card
TXN02128,2025-09-02,12:12:02,S03,POS_1,C000,P003,2,18000,20000,NULL,0,zalopay
TXN02128,2025-09-02,13:29:32,S03,POS_1,C000,P005,3,11000,120000,NULL,0,zalopay
TXN02128,2025-09-02,11:42:33,S03,POS_1,C000,P002,2,40000,80000,NULL,0,zalopay
TXN02129,2025-01-22,13:42:17,S03,POS_2,C000,P003,3,18000,120000,NULL,0,momo
TXN02130,2025-10-12,13:25:26,S03,POS_1,C001,P003,3,18000,150000,NULL,0,card
TXN02131,2025-05-27,13:59:24,S04,POS_1,C000,P005,3,11000,90000,NULL,0,card
TXN02132,2025-06-26,12:42:59,S05,POS_1,C000,P009,2,16000,40000,NULL,0,card
TXN02133,2025-01-28,12:51:31,S04,POS_2,C001,P005,3,11000,30000,NULL,0,card
TXN02133,2025-01-28,13:10:59,S04,POS_2,C001,P005,1,11000,10000,NULL,0,card
TXN02134,2025-04-03,13:52:57,S01,POS_1,C002,P009,2,16000,100000,NULL,0,cash
TXN02134,2025-04-03,13:34:29,S01,POS_1,C002,P005,2,11000,80000,NULL,0,cash
TXN02134,2025-04-03,13:42:45,S01,POS_1,C002,P009,2,16000,80000,NULL,0,cash
TXN02135,2025-01-15,13:05:45,S02,POS_1,C000,P003,2,18000,80000,PRM009,4000,momo
TXN02136,2025-10-07,13:42:28,S04,POS_1,C000,P009,2,16000,60000,NULL,0,card
TXN02136,2025-10-07,11:39:20,S04,POS_1,C000,P003,3,18000,90000,NULL,0,card
TXN02137,2025-10-01,12:12:00,S02,POS_2,C000,P004,3,11000,120000,NULL,0,momo
TXN02138,2025-04-16,13:07:18,S04,POS_2,C000,P005,2,11000,60000,NULL,0,cash
TXN02139,2025-08-20,11:51:49,S03,POS_2,C000,P004,3,11000,150000,NULL,0,momo
TXN02140,2025-01-17,11:31:45,S03,POS_2,C000,P003,2,18000,60000,NULL,0,zalopay
TXN02141,2025-02-22,14:50:02,S05,POS_2,C000,P014,2,16000,60000,NULL,0,cash
TXN02142,2025-03-23,17:44:05,S01,POS_1,C000,P014,2,16000,80000,NULL,0,momo
TXN02142,2025-03-23,15:11:55,S01,POS_1,C000,P006,1,25000,50000,NULL,0,momo
TXN02143,2025-07-20,17:38:45,S02,POS_2,C000,P010,2,18000,20000,NULL,0,momo
TXN02144,2025-11-23,17:24:33,S01,POS_1,C002,P006,1,25000,30000,NULL,0,momo
TXN02145,2025-03-07,14:39:08,S04,POS_2,C000,P014,2,16000,80000,NULL,0,zalopay
TXN02146,2025-01-16,16:34:50,S01,POS_1,C002,P014,1,16000,20000,PRM006,8000,cash
TXN02147,2025-12-07,17:25:34,S02,POS_2,C000,P014,1,16000,40000,NULL,0,zalopay
TXN02148,2025-08-06,17:27:34,S01,POS_1,C000,P015,2,12000,100000,NULL,0,cash
TXN02149,2025-03-11,17:19:35,S02,POS_2,C000,P010,2,18000,100000,PRM006,8000,cash
TXN02150,2025-06-16,14:55:31,S01,POS_2,C000,P014,3,16000,60000,PRM006,8000,momo
TXN02150,2025-06-16,14:35:07,S01,POS_2,C000,P008,1,15000,40000,PRM006,8000,momo
TXN02151,2025-12-23,17:17:05,S05,POS_1,C000,P008,1,15000,40000,NULL,0,cash
TXN02152,2025-10-08,17:08:18,S02,POS_1,C001,P014,1,16000,30000,PRM009,1500,momo
TXN02152,2025-10-08,14:45:12,S02,POS_1,C001,P010,3,18000,60000,PRM009,3000,momo
TXN02152,2025-10-08,15:06:14,S02,POS_1,C001,P014,2,16000,20000,PRM009,1000,momo
TXN02153,2025-02-05,17:50:30,S05,POS_1,C000,P014,1,16000,30000,PRM006,8000,card
TXN02153,2025-02-05,14:54:06,S05,POS_1,C000,P008,1,15000,10000,PRM006,8000,card
TXN02153,2025-02-05,17:16:06,S05,POS_1,C000,P006,3,25000,150000,PRM006,8000,card
TXN02153,2025-02-05,15:09:35,S05,POS_1,C000,P008,2,15000,100000,PRM006,8000,card
TXN02153,2025-02-05,17:16:10,S05,POS_1,C000,P010,3,18000,30000,PRM006,8000,card
TXN02153,2025-02-05,17:24:52,S05,POS_1,C000,P014,3,16000,120000,PRM006,8000,card
TXN02153,2025-02-05,14:58:48,S05,POS_1,C000,P014,3,16000,120000,PRM006,8000,card
TXN02154,2025-11-30,14:28:39,S02,POS_2,C000,P006,1,25000,10000,NULL,0,card
TXN02155,2025-08-26,14:33:44,S03,POS_1,C000,P008,2,15000,20000,NULL,0,momo
TXN02155,2025-08-26,17:46:48,S03,POS_1,C000,P010,1,18000,40000,NULL,0,momo
TXN02156,2025-12-13,17:15:46,S01,POS_1,C000,P008,1,15000,40000,NULL,0,momo
TXN02157,2025-05-18,15:32:48,S02,POS_1,C002,P010,3,18000,60000,NULL,0,zalopay
TXN02158,2025-08-29,17:15:57,S05,POS_1,C000,P014,3,16000,150000,NULL,0,zalopay
TXN02159,2025-01-28,17:24:46,S05,POS_2,C002,P006,2,25000,80000,PRM006,8000,zalopay
TXN02160,2025-11-03,14:06:02,S03,POS_2,C000,P006,3,25000,30000,NULL,0,momo
TXN02161,2025-03-20,14:58:06,S05,POS_2,C001,P015,2,12000,60000,NULL,0,cash
TXN02161,2025-03-20,16:56:26,S05,POS_2,C001,P006,3,25000,30000,NULL,0,cash
TXN02162,2025-04-01,17:14:16,S05,POS_1,C000,P006,1,25000,10000,NULL,0,card
TXN02162,2025-04-01,14:05:51,S05,POS_1,C000,P014,3,16000,120000,NULL,0,card
TXN02163,2025-11-19,14:44:05,S05,POS_2,C000,P014,2,16000,60000,NULL,0,momo
TXN02164,2025-03-03,14:00:21,S02,POS_2,C000,P006,3,25000,150000,PRM006,8000,card
TXN02165,2025-07-25,15:46:40,S04,POS_2,C002,P010,3,18000,120000,NULL,0,zalopay
TXN02166,2025-02-07,15:56:26,S04,POS_2,C003,P006,1,25000,30000,NULL,0,zalopay
TXN02167,2025-11-25,14:20:32,S01,POS_1,C003,P008,3,15000,90000,NULL,0,momo
TXN02168,2025-09-10,16:51:19,S04,POS_1,C003,P008,3,15000,60000,NULL,0,card
TXN02169,2025-12-02,17:39:22,S02,POS_2,C000,P015,2,12000,60000,PRM009,3000,zalopay
TXN02170,2025-10-14,14:05:55,S04,POS_1,C002,P008,2,15000,60000,NULL,0,zalopay
TXN02171,2025-09-07,14:16:34,S05,POS_1,C000,P006,3,25000,120000,NULL,0,cash
TXN02172,2025-03-11,16:52:48,S05,POS_2,C000,P008,2,15000,80000,NULL,0,zalopay
TXN02173,2025-10-02,14:14:08,S01,POS_1,C000,P014,3,16000,60000,NULL,0,zalopay
TXN02174,2025-04-06,14:35:36,S05,POS_1,C000,P006,2,25000,20000,NULL,0,momo
TXN02175,2025-09-21,16:59:22,S01,POS_1,C002,P010,3,18000,120000,NULL,0,zalopay
TXN02176,2025-08-19,16:24:20,S04,POS_1,C001,P006,2,25000,80000,NULL,0,momo
TXN02176,2025-08-19,14:52:36,S04,POS_1,C001,P014,1,16000,40000,NULL,0,momo
TXN02177,2025-07-26,14:23:52,S01,POS_1,C000,P014,3,16000,60000,NULL,0,zalopay
TXN02178,2025-07-02,17:07:42,S01,POS_1,C000,P006,2,25000,20000,NULL,0,card
TXN02179,2025-05-24,16:49:29,S05,POS_2,C000,P015,3,12000,120000,NULL,0,cash
TXN02180,2025-02-07,16:24:23,S04,POS_2,C001,P015,1,12000,10000,PRM006,8000,momo
TXN02181,2025-12-13,16:44:08,S02,POS_2,C001,P014,1,16000,30000,NULL,0,momo
TXN02181,2025-12-13,14:23:21,S02,POS_2,C001,P006,1,25000,30000,NULL,0,momo
TXN02182,2025-01-11,14:39:05,S04,POS_2,C003,P006,1,25000,40000,NULL,0,cash
TXN02183,2025-01-15,16:25:18,S05,POS_2,C002,P010,3,18000,90000,NULL,0,momo
TXN02184,2025-08-12,17:18:52,S05,POS_2,C003,P006,2,25000,40000,NULL,0,cash
TXN02185,2025-05-23,14:39:57,S01,POS_2,C001,P014,1,16000,30000,PRM006,8000,card
TXN02186,2025-01-21,14:33:28,S01,POS_2,C000,P010,1,18000,20000,PRM006,8000,zalopay
TXN02187,2025-10-16,16:10:21,S03,POS_1,C000,P014,3,16000,30000,NULL,0,cash
TXN02187,2025-10-16,16:26:50,S03,POS_1,C000,P010,3,18000,60000,NULL,0,cash
TXN02188,2025-06-25,15:25:40,S04,POS_2,C000,P008,3,15000,30000,NULL,0,momo
TXN02189,2025-08-11,14:20:06,S04,POS_2,C000,P006,2,25000,80000,NULL,0,momo
TXN02190,2025-07-10,17:49:49,S03,POS_1,C003,P015,3,12000,60000,NULL,0,card
TXN02191,2025-09-20,14:00:42,S03,POS_2,C000,P008,2,15000,80000,NULL,0,zalopay
TXN02191,2025-09-20,14:28:36,S03,POS_2,C000,P014,1,16000,10000,NULL,0,zalopay
TXN02191,2025-09-20,15:37:42,S03,POS_2,C000,P014,2,16000,40000,NULL,0,zalopay
TXN02192,2025-08-11,14:01:38,S05,POS_1,C000,P010,3,18000,90000,NULL,0,zalopay
TXN02193,2025-06-18,16:46:14,S05,POS_2,C000,P006,3,25000,30000,NULL,0,momo
TXN02194,2025-11-27,15:22:54,S02,POS_1,C000,P014,2,16000,100000,PRM009,5000,momo
TXN02195,2025-04-20,17:07:22,S01,POS_2,C000,P006,2,25000,20000,PRM006,8000,card
TXN02195,2025-04-20,15:03:14,S01,POS_2,C000,P015,1,12000,10000,PRM006,8000,card
TXN02196,2025-12-05,16:26:35,S04,POS_1,C000,P010,2,18000,40000,NULL,0,zalopay
TXN02196,2025-12-05,15:51:37,S04,POS_1,C000,P006,1,25000,20000,NULL,0,zalopay
TXN02197,2025-02-22,15:34:05,S02,POS_2,C000,P006,2,25000,20000,NULL,0,card
TXN02198,2025-12-02,15:42:54,S05,POS_2,C000,P015,2,12000,100000,NULL,0,momo
TXN02199,2025-09-27,15:51:34,S02,POS_2,C002,P015,1,12000,20000,PRM009,1000,momo
TXN02200,2025-08-22,14:26:20,S01,POS_1,C003,P008,3,15000,150000,NULL,0,card
TXN02200,2025-08-22,17:52:30,S01,POS_1,C003,P010,2,18000,20000,NULL,0,card
TXN02200,2025-08-22,14:41:36,S01,POS_1,C003,P008,2,15000,80000,NULL,0,card
TXN02201,2025-05-27,16:00:16,S03,POS_2,C000,P008,1,15000,10000,NULL,0,card
TXN02201,2025-05-27,17:18:56,S03,POS_2,C000,P006,2,25000,60000,NULL,0,card
TXN02202,2025-06-10,14:48:26,S05,POS_1,C000,P010,2,18000,80000,NULL,0,cash
TXN02203,2025-02-05,14:44:01,S01,POS_1,C003,P008,1,15000,30000,PRM006,8000,card
TXN02204,2025-02-17,15:13:06,S05,POS_2,C002,P006,1,25000,30000,PRM006,8000,zalopay
TXN02205,2025-11-18,14:29:58,S05,POS_1,C000,P015,2,12000,60000,NULL,0,momo
TXN02205,2025-11-18,17:57:39,S05,POS_1,C000,P014,2,16000,80000,NULL,0,momo
TXN02205,2025-11-18,17:46:17,S05,POS_1,C000,P006,2,25000,80000,NULL,0,momo
TXN02206,2025-05-05,14:00:25,S01,POS_2,C000,P015,3,12000,30000,PRM006,8000,zalopay
TXN02207,2025-12-05,17:42:32,S04,POS_2,C000,P010,1,18000,10000,NULL,0,zalopay
TXN02208,2025-10-02,16:23:22,S04,POS_2,C000,P014,1,16000,40000,NULL,0,cash
TXN02209,2025-03-08,16:44:29,S02,POS_2,C000,P015,1,12000,20000,PRM006,8000,cash
TXN02209,2025-03-08,14:22:20,S02,POS_2,C000,P010,1,18000,10000,PRM006,8000,cash
TXN02209,2025-03-08,15:51:10,S02,POS_2,C000,P014,3,16000,120000,PRM006,8000,cash
TXN02210,2025-06-26,16:16:48,S02,POS_1,C002,P015,1,12000,30000,PRM006,8000,momo
TXN02210,2025-06-26,17:45:28,S02,POS_1,C002,P006,3,25000,90000,PRM006,8000,momo
TXN02210,2025-06-26,16:46:11,S02,POS_1,C002,P015,2,12000,100000,PRM006,8000,momo
TXN02210,2025-06-26,16:19:41,S02,POS_1,C002,P008,3,15000,150000,PRM006,8000,momo
TXN02210,2025-06-26,15:10:28,S02,POS_1,C002,P010,3,18000,150000,PRM006,8000,momo
TXN02211,2025-11-12,16:15:38,S01,POS_2,C000,P014,1,16000,50000,NULL,0,zalopay
TXN02211,2025-11-12,15:56:11,S01,POS_2,C000,P015,2,12000,80000,NULL,0,zalopay
TXN02212,2025-08-23,16:29:43,S01,POS_2,C000,P010,1,18000,30000,NULL,0,momo
TXN02212,2025-08-23,14:07:55,S01,POS_2,C000,P006,3,25000,30000,NULL,0,momo
TXN02212,2025-08-23,15:58:30,S01,POS_2,C000,P015,1,12000,50000,NULL,0,momo
TXN02212,2025-08-23,15:23:11,S01,POS_2,C000,P014,2,16000,100000,NULL,0,momo
TXN02213,2025-06-13,14:13:04,S01,POS_1,C000,P010,3,18000,90000,PRM006,8000,card
TXN02214,2025-10-02,14:26:23,S01,POS_1,C000,P015,3,12000,150000,NULL,0,cash
TXN02215,2025-02-14,16:03:47,S02,POS_2,C000,P010,1,18000,10000,PRM006,8000,momo
TXN02215,2025-02-14,15:01:12,S02,POS_2,C000,P014,3,16000,30000,PRM006,8000,momo
TXN02215,2025-02-14,14:16:42,S02,POS_2,C000,P006,1,25000,20000,PRM006,8000,momo
TXN02216,2025-03-05,14:23:22,S03,POS_1,C001,P015,1,12000,40000,NULL,0,momo
TXN02217,2025-08-11,17:31:38,S02,POS_2,C000,P008,1,15000,30000,NULL,0,cash
TXN02217,2025-08-11,14:18:47,S02,POS_2,C000,P010,2,18000,20000,NULL,0,cash
TXN02218,2025-12-25,17:59:11,S04,POS_1,C001,P008,1,15000,40000,NULL,0,cash
TXN02219,2025-11-09,15:10:26,S05,POS_1,C000,P015,3,12000,150000,NULL,0,card
TXN02220,2025-08-21,17:53:16,S04,POS_2,C000,P006,2,25000,80000,NULL,0,cash
TXN02221,2025-10-06,15:06:44,S04,POS_1,C000,P008,2,15000,60000,NULL,0,zalopay
TXN02222,2025-06-22,14:12:49,S01,POS_1,C000,P010,2,18000,20000,NULL,0,zalopay
TXN02222,2025-06-22,17:54:33,S01,POS_1,C000,P008,2,15000,100000,NULL,0,zalopay
TXN02222,2025-06-22,14:22:26,S01,POS_1,C000,P008,2,15000,20000,NULL,0,zalopay
TXN02223,2025-07-26,16:52:28,S05,POS_2,C000,P008,1,15000,20000,NULL,0,momo
TXN02224,2025-11-19,17:11:54,S05,POS_1,C000,P015,1,12000,50000,NULL,0,zalopay
TXN02225,2025-12-20,14:35:30,S04,POS_1,C000,P010,1,18000,40000,NULL,0,zalopay
TXN02225,2025-12-20,16:54:49,S04,POS_1,C000,P008,1,15000,10000,NULL,0,zalopay
TXN02226,2025-01-04,17:50:37,S05,POS_2,C000,P006,3,25000,150000,NULL,0,momo
TXN02227,2025-06-26,16:28:39,S02,POS_2,C000,P014,1,16000,30000,NULL,0,card
TXN02228,2025-10-01,17:12:00,S05,POS_1,C000,P015,3,12000,120000,NULL,0,card
TXN02229,2025-08-01,17:42:36,S02,POS_1,C000,P014,1,16000,20000,PRM009,1000,cash
TXN02229,2025-08-01,15:46:27,S02,POS_1,C000,P015,2,12000,100000,PRM009,5000,cash
TXN02229,2025-08-01,15:46:51,S02,POS_1,C000,P010,2,18000,80000,PRM009,4000,cash
TXN02230,2025-12-16,15:53:47,S01,POS_2,C000,P006,1,25000,40000,NULL,0,card
TXN02231,2025-11-27,17:47:04,S01,POS_2,C000,P015,3,12000,150000,NULL,0,momo
TXN02231,2025-11-27,16:24:13,S01,POS_2,C000,P010,2,18000,100000,NULL,0,momo
TXN02232,2025-04-16,14:56:33,S03,POS_2,C000,P015,1,12000,10000,NULL,0,cash
TXN02232,2025-04-16,15:59:54,S03,POS_2,C000,P008,2,15000,100000,NULL,0,cash
TXN02233,2025-07-06,16:32:30,S05,POS_1,C000,P015,3,12000,90000,NULL,0,momo
TXN02234,2025-02-04,17:18:52,S03,POS_1,C002,P006,2,25000,20000,NULL,0,cash
TXN02234,2025-02-04,16:47:59,S03,POS_1,C002,P015,2,12000,100000,NULL,0,cash
TXN02235,2025-04-05,14:37:54,S05,POS_1,C000,P015,2,12000,20000,PRM006,8000,zalopay
TXN02235,2025-04-05,15:10:08,S05,POS_1,C000,P006,2,25000,100000,PRM006,8000,zalopay
TXN02236,2025-07-30,17:02:02,S01,POS_2,C000,P008,3,15000,60000,NULL,0,card
TXN02237,2025-09-26,16:05:15,S04,POS_1,C000,P010,2,18000,40000,NULL,0,cash
TXN02238,2025-09-13,15:57:49,S04,POS_2,C000,P014,2,16000,80000,NULL,0,cash
TXN02239,2025-07-05,14:56:50,S01,POS_2,C000,P008,2,15000,20000,NULL,0,momo
TXN02239,2025-07-05,15:18:57,S01,POS_2,C000,P006,2,25000,80000,NULL,0,momo
